# Pilot items: Honkoku-Lines items on PDM 1.0 or CC BY 4.0 images.
# group: calibration (the first two pages) or heldout (the rest).
# page_id is the page record id the importer writes, hl:<item_id>:<image_index>.
item_id	title	holder	licence	production	band	lines_per_page	n_pages	group	page_id	image_index	n_lines	reason
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:81	81	9	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:82	82	13	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:83	83	12	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:84	84	9	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:85	85	9	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:86	86	12	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:87	87	12	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
db756a349241476df2db53a0cfcd6cd6	願書控帳	伊那市立高遠町図書館・合同会社AMANE	CC-BY-4.0	unknown	medium	16.9	88	heldout	hl:db756a349241476df2db53a0cfcd6cd6:90	90	2	medium lines, unknown, 伊那市立高遠町図書館・合同会社AMANE
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	calibration	hl:62c6743982041882d0aefd6582ac6a84:0	0	1	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	calibration	hl:62c6743982041882d0aefd6582ac6a84:2	2	2	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:8	8	1	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:17	17	9	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:18	18	14	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:22	22	4	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:42	42	2	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:45	45	10	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:46	46	2	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:48	48	4	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:51	51	9	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:58	58	14	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:59	59	15	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:60	60	16	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:64	64	15	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:65	65	15	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:66	66	15	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:67	67	14	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:68	68	2	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:69	69	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:70	70	5	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:71	71	1	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:75	75	6	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:79	79	4	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:80	80	10	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:81	81	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:82	82	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:83	83	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:84	84	7	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:85	85	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:86	86	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:87	87	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:88	88	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:89	89	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:90	90	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:91	91	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:92	92	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:93	93	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:94	94	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:95	95	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:96	96	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:97	97	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:98	98	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:99	99	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:100	100	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:101	101	7	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:102	102	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:103	103	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:104	104	8	sparse lines, unknown, https://www.ninjal.ac.jp/
62c6743982041882d0aefd6582ac6a84	蝦夷方言藻汐草　坤巻	https://www.ninjal.ac.jp/	CC-BY-4.0	unknown	sparse	7.8	50	heldout	hl:62c6743982041882d0aefd6582ac6a84:105	105	4	sparse lines, unknown, https://www.ninjal.ac.jp/
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	calibration	hl:B5A8C444BAB2DC7076365A8660F458F0:2	2	35	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	calibration	hl:B5A8C444BAB2DC7076365A8660F458F0:3	3	28	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:4	4	42	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:5	5	42	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:6	6	41	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:7	7	32	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:8	8	12	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:9	9	57	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:10	10	29	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:11	11	20	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:12	12	68	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:13	13	29	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:14	14	49	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:15	15	34	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:16	16	29	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
B5A8C444BAB2DC7076365A8660F458F0	蟹牛房挟多 3巻	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	unknown	dense	35.6	16	heldout	hl:B5A8C444BAB2DC7076365A8660F458F0:17	17	23	dense lines, unknown, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	calibration	hl:68C7BEFABCCE5DD6A2327799118C7CD1:0	0	1	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	calibration	hl:68C7BEFABCCE5DD6A2327799118C7CD1:1	1	1	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:3	3	5	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:4	4	11	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:5	5	12	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:6	6	11	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:7	7	12	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:8	8	12	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:9	9	11	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:10	10	10	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:11	11	12	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:12	12	8	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:13	13	8	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:14	14	15	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:15	15	13	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:16	16	15	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:17	17	10	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:18	18	13	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:19	19	15	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:20	20	17	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:21	21	13	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:22	22	11	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:23	23	16	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
